Filename,Duration,IntervalTime,F1,F2,F3,F1c,F2c,F3c
Vowel_Heart,13.44,11.715,730,1363,2910,730,1363,2910
Vowel_Heart,13.44,11.72,736,1362,2888,736,1362,2888
Vowel_Heart,13.44,11.725,720,1368,2898,720,1368,2898
Vowel_Heart,13.44,11.73,704,1373,2908,704,1373,2908
Vowel_Heart,13.44,11.735,713,1326,2910,713,1326,2910
Vowel_Heart,13.44,11.74,722,1278,2913,722,1278,2913
Vowel_Heart,13.44,11.745,716,1321,2799,716,1321,2799
Vowel_Heart,13.44,11.75,710,1364,2684,710,1364,2684
Vowel_Heart,13.44,11.755,715,1387,2744,715,1387,2744
Vowel_Heart,13.44,11.76,719,1411,2803,719,1411,2803
Vowel_Heart,13.44,11.765,725,1405,2845,725,1405,2845
Vowel_Heart,13.44,11.77,730,1399,2887,730,1399,2887
Vowel_Heart,13.44,11.775,724,1365,2884,724,1365,2884
Vowel_Heart,13.44,11.78,718,1332,2881,718,1332,2881
Vowel_Heart,13.44,11.785,720,1367,2876,720,1367,2876
Vowel_Heart,13.44,11.79,722,1403,2870,722,1403,2870
Vowel_Heart,13.44,11.795,717,1407,2899,717,1407,2899
Vowel_Heart,13.44,11.8,711,1411,2927,711,1411,2927
Vowel_Heart,13.44,11.805,712,1371,2896,712,1371,2896
Vowel_Heart,13.44,11.81,713,1332,2865,713,1332,2865
Vowel_Heart,13.44,11.815,727,1355,2727,727,1355,2727
Vowel_Heart,13.44,11.82,742,1379,2590,742,1379,2590
Vowel_Heart,13.44,11.825,736,1388,2720,736,1388,2720
Vowel_Heart,13.44,11.83,731,1397,2851,731,1397,2851
Vowel_Heart,13.44,11.835,726,1394,2867,726,1394,2867
Vowel_Heart,13.44,11.84,721,1392,2884,721,1392,2884
Vowel_Heart,13.44,11.845,725,1419,2922,725,1419,2922
Vowel_Heart,13.44,11.85,730,1447,2961,730,1447,2961
Vowel_Heart,13.44,11.855,732,1425,2960,732,1425,2960
Vowel_Heart,13.44,11.86,734,1404,2958,734,1404,2958
Vowel_Heart,13.44,11.865,733,1394,2785,733,1394,2785
Vowel_Heart,13.44,11.87,733,1384,2613,733,1384,2613
Vowel_Heart,13.44,11.875,716,1333,2681,716,1333,2681
Vowel_Heart,13.44,11.88,699,1281,2749,699,1281,2749
Vowel_Heart,13.44,11.885,700,1298,2805,700,1298,2805
Vowel_Heart,13.44,11.89,701,1315,2861,701,1315,2861
Vowel_Heart,13.44,11.895,701,1328,2867,701,1328,2867
Vowel_Heart,13.44,11.9,700,1342,2872,700,1342,2872
Vowel_Heart,13.44,11.905,702,1365,2861,702,1365,2861
Vowel_Heart,13.44,11.91,703,1389,2850,703,1389,2850
Vowel_Heart,13.44,11.915,698,1404,2828,698,1404,2828
Vowel_Heart,13.44,11.92,692,1418,2807,692,1418,2807
Vowel_Heart,13.44,11.925,701,1433,2844,701,1433,2844
Vowel_Heart,13.44,11.93,710,1448,2881,710,1448,2881
Vowel_Heart,13.44,11.935,714,1454,2663,714,1454,2663
Vowel_Heart,13.44,11.94,718,1460,2445,718,1460,2445
Vowel_Heart,13.44,11.945,719,1473,2611,719,1473,2611
Vowel_Heart,13.44,11.95,720,1486,2778,720,1486,2778
Vowel_Heart,13.44,11.955,719,1455,2864,719,1455,2864
Vowel_Heart,13.44,11.96,718,1424,2950,718,1424,2950
Vowel_Heart,13.44,11.965,712,1413,2786,712,1413,2786
Vowel_Heart,13.44,11.97,706,1402,2622,706,1402,2622
Vowel_Heart,13.44,11.975,720,1426,2733,720,1426,2733
Vowel_Heart,13.44,11.98,734,1449,2844,734,1449,2844
Vowel_Heart,13.44,11.985,729,1443,2752,729,1443,2752
Vowel_Heart,13.44,11.99,723,1436,2660,723,1436,2660
Vowel_Heart,13.44,11.995,717,1427,2590,717,1427,2590
Vowel_Heart,13.44,12,710,1418,2521,710,1418,2521
Vowel_Heart,13.44,12.005,724,1435,2563,724,1435,2563
Vowel_Heart,13.44,12.01,738,1452,2606,738,1452,2606
Vowel_Heart,13.44,12.015,739,1467,2796,739,1467,2796
Vowel_Heart,13.44,12.02,739,1482,2987,739,1482,2987
Vowel_Heart,13.44,12.025,736,1472,3004,736,1472,3004
Vowel_Heart,13.44,12.03,734,1462,3020,734,1462,3020
Vowel_Heart,13.44,12.035,731,1465,2779,731,1465,2779
Vowel_Heart,13.44,12.04,729,1467,2538,729,1467,2538
Vowel_Heart,13.44,12.045,734,1458,2549,734,1458,2549
Vowel_Heart,13.44,12.05,739,1450,2560,739,1450,2560
Vowel_Heart,13.44,12.055,741,1461,2789,741,1461,2789
Vowel_Heart,13.44,12.06,743,1472,3018,743,1472,3018
Vowel_Heart,13.44,12.065,728,1461,2958,728,1461,2958
Vowel_Heart,13.44,12.07,714,1449,2898,714,1449,2898
Vowel_Heart,13.44,12.075,703,1443,2891,703,1443,2891
Vowel_Heart,13.44,12.08,692,1436,2885,692,1436,2885
Vowel_Heart,13.44,12.085,691,1415,2917,691,1415,2917
Vowel_Heart,13.44,12.09,690,1394,2949,690,1394,2949
Vowel_Heart,13.44,12.095,701,1421,2727,701,1421,2727
Vowel_Heart,13.44,12.1,712,1447,2506,712,1447,2506
Vowel_Heart,13.44,12.105,714,1456,2564,714,1456,2564
Vowel_Heart,13.44,12.11,717,1466,2623,717,1466,2623
Vowel_Heart,13.44,12.115,728,1486,2690,728,1486,2690
Vowel_Heart,13.44,12.12,738,1507,2758,738,1507,2758
Vowel_Heart,13.44,12.125,733,1478,2848,733,1478,2848
Vowel_Heart,13.44,12.13,728,1449,2938,728,1449,2938
Vowel_Heart,13.44,12.135,724,1449,2710,724,1449,2710
Vowel_Heart,13.44,12.14,721,1449,2483,721,1449,2483
Vowel_Heart,13.44,12.145,702,1437,2689,702,1437,2689
Vowel_Heart,13.44,12.15,683,1426,2896,683,1426,2896
Vowel_Heart,13.44,12.155,687,1414,2733,687,1414,2733
Vowel_Heart,13.44,12.16,692,1402,2570,692,1402,2570
Vowel_Heart,13.44,12.165,697,1429,2438,697,1429,2438
Vowel_Heart,13.44,12.17,702,1457,2306,702,1457,2306
Vowel_Heart,13.44,12.175,701,1446,2610,701,1446,2610
Vowel_Heart,13.44,12.18,700,1436,2914,700,1436,2914
Vowel_Heart,13.44,12.185,697,1439,2886,697,1439,2886
Vowel_Heart,13.44,12.19,694,1442,2858,694,1442,2858
Vowel_Heart,13.44,12.195,694,1433,2815,694,1433,2815
Vowel_Heart,13.44,12.2,695,1425,2773,695,1425,2773
Vowel_Heart,13.44,12.205,691,1439,2683,691,1439,2683
Vowel_Heart,13.44,12.21,688,1453,2592,688,1453,2592
Vowel_Heart,13.44,12.215,689,1446,2812,689,1446,2812
Vowel_Heart,13.44,12.22,689,1439,3031,689,1439,3031
Vowel_Heart,13.44,12.225,689,1443,2925,689,1443,2925
Vowel_Heart,13.44,12.23,688,1448,2819,688,1448,2819
Vowel_Heart,13.44,12.235,697,1461,2853,697,1461,2853
Vowel_Heart,13.44,12.24,706,1475,2888,706,1475,2888
Vowel_Heart,13.44,12.245,728,1488,2886,728,1488,2886
Vowel_Heart,13.44,12.25,749,1501,2885,749,1501,2885
Vowel_Heart,13.44,12.255,684,1490,2877,684,1490,2877
Vowel_Heart,13.44,12.26,620,1479,2870,620,1479,2870
Vowel_Heart,13.44,12.265,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.27,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.275,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.28,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.285,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.29,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.295,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.3,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.305,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.31,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.315,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.32,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.325,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.33,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.335,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.34,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.345,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.35,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.355,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.36,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.365,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.37,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.375,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.38,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.385,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.39,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.395,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.4,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.405,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.41,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.415,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.42,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.425,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.43,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.435,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.44,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.445,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.45,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.455,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.46,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.465,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.47,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.475,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.48,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.485,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.49,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.495,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.5,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.505,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.51,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.515,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.52,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.525,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.53,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.535,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.54,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.545,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.55,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.555,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.56,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.565,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.57,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.575,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.58,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.585,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.59,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.595,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.6,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.605,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.61,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.615,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.62,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.625,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.63,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.635,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.64,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.645,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.65,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.655,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.66,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.665,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.67,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.675,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.68,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.685,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.69,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.695,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.7,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.705,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.71,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.715,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.72,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.725,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.73,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.735,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.74,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.745,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.75,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.755,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.76,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.765,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.77,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.775,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.78,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.785,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.79,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.795,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.8,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.805,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.81,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.815,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.82,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.825,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.83,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.835,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.84,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.845,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.85,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.855,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.86,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.865,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.87,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.875,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.88,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.885,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.89,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.895,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.9,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.905,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.91,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.915,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.92,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.925,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.93,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.935,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.94,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.945,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.95,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.955,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.96,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.965,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.97,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.975,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.98,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.985,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.99,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,12.995,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.005,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.01,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.015,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.02,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.025,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.03,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.035,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.04,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.045,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.05,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.055,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.06,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.065,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.07,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.075,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.08,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.085,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.09,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.095,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.1,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.105,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.11,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.115,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.12,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.125,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.13,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.135,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.14,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.145,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.15,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.155,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.16,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.165,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.17,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.175,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.18,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.185,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.19,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.195,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.2,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.205,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.21,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.215,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.22,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.225,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.23,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.235,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.24,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.245,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.25,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.255,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.26,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.265,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.27,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.275,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.28,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.285,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.29,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.295,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.3,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.305,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.31,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.315,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.32,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.325,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.33,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.335,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.34,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.345,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.35,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.355,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.36,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.365,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.37,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.375,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.38,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.385,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.39,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.395,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.4,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.405,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.41,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.415,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.42,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.425,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.43,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.435,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,13.44,NA,NA,NA,NA,NA,NA
